Item ID,Item Name,Category,Brand,Supplier Name,Purchase Price,Selling Price,Stock Quantity,Reorder Level,Expiry Date,Last Restocked Date,Sales Per Month,Days Since Restock,Stock Cluster
266,Chips,5,1,Verma Distributors,366.81,420.88,166,16,2023-05-08,2023-01-20,58,879,1
267,Toothpaste,4,4,Gupta Wholesalers,479.35,684.0,87,50,2023-05-08,2023-02-14,76,854,1
268,Milk,1,8,Gupta Wholesalers,410.85,477.64,473,49,2023-05-08,2023-01-05,71,894,0
269,Pen,3,8,Sharma Traders,361.79,465.66,407,41,2023-11-29,2023-02-20,50,848,0
270,Chips,5,6,Patel Suppliers,73.36,100.81,122,32,2023-07-17,2023-03-01,67,839,1
271,Pen,3,2,Agarwal Mart,255.57,351.62,342,18,2023-09-19,2023-02-04,55,864,0
272,Shampoo,1,0,Agarwal Mart,226.93,298.89,35,14,2023-09-19,2023-01-06,15,893,1
273,Notebook,5,0,Verma Distributors,62.42,83.39,263,39,2023-04-24,2023-02-14,57,854,2
274,Soap,6,4,Patel Suppliers,417.69,497.56,15,30,2023-04-24,2023-02-25,74,843,1
275,Notebook,1,7,Verma Distributors,152.29,196.53,199,48,2023-04-24,2023-02-28,30,840,2
276,Detergent,5,9,Gupta Wholesalers,204.57,234.45,284,29,2023-11-24,2023-02-20,91,848,2
277,Chips,2,8,Sharma Traders,176.06,242.33,248,13,2023-11-05,2023-01-05,77,894,2
278,Rice,6,0,Gupta Wholesalers,286.12,419.07,144,10,2023-11-05,2023-01-30,88,869,1
279,Detergent,5,7,Verma Distributors,331.59,407.17,458,45,2023-06-08,2023-01-23,92,876,0
280,Detergent,2,3,Gupta Wholesalers,434.08,500.93,499,23,2023-04-09,2023-01-26,98,873,0
281,Detergent,0,9,Gupta Wholesalers,116.08,151.28,43,13,2023-02-01,2023-02-09,94,859,1
282,Detergent,4,2,Agarwal Mart,332.88,402.6,62,26,2023-02-01,2023-02-12,17,856,1
283,Pen,4,6,Patel Suppliers,60.56,80.57,430,20,2023-02-01,2023-03-02,15,838,0
284,Milk,4,6,Gupta Wholesalers,475.49,567.06,42,19,2023-02-01,2023-02-11,95,857,1
285,Milk,5,2,Patel Suppliers,28.45,40.01,299,49,2023-11-28,2023-02-04,27,864,2
286,Toothpaste,3,1,Verma Distributors,190.52,275.33,364,41,2023-06-09,2023-01-31,81,868,0
287,Toothpaste,3,7,Patel Suppliers,221.39,310.67,150,39,2023-04-23,2023-01-11,68,888,1
288,Milk,4,7,Agarwal Mart,106.05,133.81,342,23,2023-04-23,2023-02-24,83,844,0
289,Rice,4,6,Sharma Traders,45.06,58.3,455,42,2023-04-23,2023-02-13,8,855,0
290,Toothpaste,4,1,Agarwal Mart,328.94,390.11,265,24,2023-04-23,2023-02-18,67,850,2
291,Pen,1,8,Agarwal Mart,420.11,588.41,235,35,2023-04-23,2023-01-12,49,887,2
292,Shampoo,1,5,Gupta Wholesalers,329.52,386.41,9,25,2023-04-23,2023-02-18,34,850,1
293,Soap,1,4,Sharma Traders,298.33,342.28,223,13,2023-04-23,2023-02-15,79,853,2
294,Toothpaste,0,6,Patel Suppliers,59.47,73.36,428,28,2023-03-04,2023-01-16,36,883,0
295,Milk,4,9,Verma Distributors,473.88,542.89,478,46,2023-03-04,2023-01-31,76,868,0
296,Notebook,5,9,Gupta Wholesalers,365.83,445.3,130,16,2023-02-11,2023-02-21,81,847,1
297,Shampoo,4,5,Sharma Traders,145.1,183.37,344,23,2023-02-11,2023-01-04,63,895,0
298,Toothpaste,4,5,Agarwal Mart,67.52,93.94,300,42,2023-02-11,2023-02-18,12,850,2
299,Toothpaste,2,2,Agarwal Mart,117.22,130.21,491,12,2023-08-06,2023-02-24,79,844,0
300,Detergent,6,8,Agarwal Mart,34.85,39.77,457,38,2023-08-06,2023-02-17,24,851,0
301,Wheat Flour,0,3,Sharma Traders,168.55,206.8,145,22,2023-02-01,2023-02-27,31,841,1
302,Milk,1,3,Gupta Wholesalers,288.98,389.03,59,48,2023-02-01,2023-02-08,54,860,1
303,Pen,5,4,Verma Distributors,486.18,612.36,117,40,2023-08-31,2023-01-02,78,897,1
304,Pen,4,4,Agarwal Mart,460.35,625.99,411,13,2023-08-31,2023-02-19,53,849,0
305,Milk,6,0,Gupta Wholesalers,475.26,639.84,315,29,2023-08-31,2023-02-07,95,861,2
306,Soap,4,3,Gupta Wholesalers,231.74,295.63,183,46,2023-08-31,2023-02-10,31,858,2
307,Chips,0,6,Agarwal Mart,190.29,223.29,211,38,2023-09-27,2023-02-17,40,851,2
308,Notebook,5,5,Patel Suppliers,496.75,602.7,476,20,2024-01-01,2023-01-30,28,869,0
309,Chips,0,9,Patel Suppliers,114.04,159.73,394,34,2023-02-23,2023-02-06,54,862,0
310,Rice,0,6,Gupta Wholesalers,173.13,218.32,461,47,2023-05-15,2023-02-10,76,858,0
311,Chips,6,6,Verma Distributors,358.89,497.02,113,16,2023-05-15,2023-02-17,40,851,1
312,Milk,2,6,Verma Distributors,154.71,191.84,249,38,2023-09-28,2023-02-19,64,849,2
313,Rice,2,6,Agarwal Mart,173.54,216.88,439,21,2023-09-16,2023-01-06,91,893,0
314,Detergent,5,9,Sharma Traders,241.63,273.2,298,35,2023-03-28,2023-02-23,92,845,2
315,Soap,5,6,Gupta Wholesalers,206.85,245.13,347,11,2023-11-25,2023-01-31,38,868,0
316,Notebook,6,6,Sharma Traders,370.72,448.92,342,13,2023-11-25,2023-01-08,90,891,0
317,Chips,5,4,Verma Distributors,129.21,157.19,134,22,2023-12-17,2023-02-13,23,855,1
318,Detergent,3,9,Patel Suppliers,294.99,371.7,123,40,2023-08-25,2023-01-20,68,879,1
319,Notebook,5,2,Patel Suppliers,127.35,164.29,171,29,2023-05-05,2023-02-07,30,861,2
320,Pen,0,0,Sharma Traders,345.82,454.17,369,17,2023-05-22,2023-01-29,16,870,0
321,Rice,3,9,Sharma Traders,349.16,470.74,91,23,2023-06-26,2023-01-28,51,871,1
322,Pen,0,7,Verma Distributors,342.75,422.26,263,17,2023-12-31,2023-01-28,55,871,2
323,Milk,1,3,Sharma Traders,93.2,118.91,172,37,2023-12-31,2023-01-15,74,884,2
324,Detergent,0,7,Gupta Wholesalers,226.63,269.64,232,18,2023-11-25,2023-01-09,97,890,2
325,Pen,0,4,Agarwal Mart,266.22,387.05,349,15,2023-09-19,2023-01-04,28,895,0
326,Soap,3,2,Gupta Wholesalers,426.52,567.9,161,39,2023-02-12,2023-01-06,34,893,1
327,Rice,1,7,Gupta Wholesalers,120.94,172.92,219,31,2023-02-12,2023-01-28,11,871,2
328,Shampoo,1,0,Gupta Wholesalers,133.4,165.84,204,14,2023-02-12,2023-01-09,30,890,2
329,Wheat Flour,2,3,Verma Distributors,88.02,125.4,204,48,2023-06-07,2023-02-09,66,859,2
330,Chips,6,3,Verma Distributors,326.76,362.95,45,44,2023-06-07,2023-02-11,82,857,1
331,Notebook,0,2,Gupta Wholesalers,483.46,617.34,102,13,2023-12-20,2023-01-19,58,880,1
332,Chips,3,5,Gupta Wholesalers,43.56,49.77,483,11,2023-11-20,2023-02-04,94,864,0
333,Toothpaste,1,4,Agarwal Mart,472.96,527.32,139,46,2023-11-20,2023-02-05,92,863,1
334,Toothpaste,3,3,Gupta Wholesalers,115.42,147.85,420,36,2023-10-12,2023-01-20,96,879,0
335,Notebook,2,7,Sharma Traders,421.85,613.62,258,50,2023-12-28,2023-02-26,27,842,2
336,Shampoo,5,1,Verma Distributors,324.59,453.03,92,45,2023-02-09,2023-02-10,38,858,1
337,Milk,5,6,Agarwal Mart,162.2,238.68,491,21,2023-03-17,2023-01-07,74,892,0
338,Soap,1,8,Agarwal Mart,221.07,328.19,449,35,2023-03-17,2023-01-16,70,883,0
339,Milk,0,6,Agarwal Mart,198.36,245.55,7,13,2023-12-19,2023-01-30,72,869,1
340,Shampoo,6,7,Patel Suppliers,259.09,308.81,388,32,2023-12-19,2023-02-20,53,848,0
341,Notebook,6,8,Verma Distributors,367.44,520.99,363,49,2023-12-19,2023-01-28,17,871,0
342,Shampoo,2,9,Agarwal Mart,332.47,410.19,133,37,2023-02-28,2023-02-23,38,845,1
343,Wheat Flour,3,3,Verma Distributors,398.49,509.97,284,30,2023-07-11,2023-02-05,59,863,2
344,Shampoo,0,4,Patel Suppliers,145.32,174.54,67,17,2023-03-30,2023-03-01,33,839,1
345,Milk,0,1,Gupta Wholesalers,120.31,166.99,358,32,2023-08-04,2023-01-25,88,874,0
346,Shampoo,6,6,Sharma Traders,271.4,324.51,176,30,2023-08-04,2023-02-20,45,848,2
347,Detergent,4,7,Sharma Traders,283.34,330.85,437,14,2023-08-04,2023-02-14,18,854,0
348,Pen,3,5,Gupta Wholesalers,154.37,173.89,297,24,2023-11-24,2023-01-03,82,896,2
349,Milk,0,2,Sharma Traders,282.63,420.43,327,10,2023-11-26,2023-01-13,13,886,2
350,Pen,6,8,Patel Suppliers,47.96,65.53,417,32,2023-11-26,2023-01-31,21,868,0
351,Chips,4,1,Agarwal Mart,355.64,487.87,428,40,2023-11-26,2023-01-20,64,879,0
352,Rice,3,6,Verma Distributors,491.81,737.65,117,15,2023-10-24,2023-01-17,58,882,1
353,Shampoo,6,8,Patel Suppliers,160.8,238.89,37,25,2023-10-24,2023-02-24,34,844,1
354,Pen,0,2,Verma Distributors,325.02,464.62,225,16,2023-05-22,2023-01-14,59,885,2
355,Detergent,3,1,Agarwal Mart,137.29,200.36,326,38,2023-02-02,2023-01-05,25,894,2
356,Rice,5,0,Gupta Wholesalers,217.82,289.07,334,32,2023-05-26,2023-02-13,92,855,2
357,Pen,0,0,Verma Distributors,254.34,347.85,240,50,2023-03-21,2023-01-14,72,885,2
358,Detergent,0,0,Sharma Traders,428.01,493.82,37,47,2023-02-24,2023-02-16,97,852,1
359,Toothpaste,0,5,Sharma Traders,257.11,373.55,56,35,2023-05-06,2023-01-12,67,887,1
360,Toothpaste,4,0,Sharma Traders,401.61,601.93,43,34,2023-05-06,2023-01-11,74,888,1
361,Wheat Flour,3,7,Verma Distributors,90.69,127.18,42,21,2023-09-23,2023-01-04,63,895,1
362,Rice,3,9,Verma Distributors,222.85,312.54,429,35,2023-02-15,2023-01-12,57,887,0
363,Toothpaste,1,7,Sharma Traders,345.93,450.84,304,38,2023-02-15,2023-02-23,26,845,2
364,Toothpaste,1,9,Sharma Traders,404.6,460.4,228,11,2023-02-15,2023-01-15,16,884,2
365,Wheat Flour,0,1,Gupta Wholesalers,101.63,118.73,121,44,2023-06-24,2023-02-13,16,855,1
366,Soap,0,0,Patel Suppliers,494.21,551.17,329,31,2023-06-14,2023-02-02,50,866,2
367,Chips,2,9,Agarwal Mart,176.65,202.43,79,22,2023-09-26,2023-01-03,83,896,1
368,Notebook,0,2,Patel Suppliers,57.48,64.73,463,19,2023-07-02,2023-01-12,12,887,0
369,Shampoo,1,7,Patel Suppliers,87.27,106.61,434,33,2023-07-02,2023-01-12,34,887,0
370,Chips,6,4,Sharma Traders,364.16,506.96,160,26,2023-07-02,2023-01-04,77,895,1
371,Detergent,5,1,Verma Distributors,147.27,172.87,263,24,2023-03-24,2023-02-16,28,852,2
372,Milk,4,9,Sharma Traders,392.13,432.16,110,21,2023-03-24,2023-01-19,25,880,1
373,Notebook,6,5,Gupta Wholesalers,432.72,563.52,29,44,2023-03-24,2023-02-11,89,857,1
374,Soap,5,1,Sharma Traders,82.59,106.77,30,15,2023-03-30,2023-02-10,17,858,1
375,Chips,5,7,Sharma Traders,259.19,300.65,306,21,2023-05-22,2023-01-21,55,878,2
376,Pen,2,9,Gupta Wholesalers,474.62,561.32,161,49,2023-07-14,2023-01-28,47,871,1
377,Wheat Flour,0,0,Agarwal Mart,477.65,650.18,355,18,2023-12-14,2023-02-03,88,865,0
378,Milk,4,8,Agarwal Mart,466.07,540.34,389,20,2023-12-14,2023-01-30,87,869,0
379,Detergent,3,1,Patel Suppliers,130.15,152.22,231,16,2023-02-28,2023-03-01,30,839,2
380,Chips,4,8,Agarwal Mart,163.88,227.53,275,20,2023-02-28,2023-01-18,37,881,2
381,Shampoo,3,0,Patel Suppliers,299.92,413.71,88,19,2023-10-17,2023-01-20,28,879,1
382,Notebook,1,5,Agarwal Mart,273.72,403.35,177,10,2023-10-17,2023-02-18,15,850,2
383,Soap,0,2,Agarwal Mart,285.3,401.68,406,46,2023-08-16,2023-01-28,16,871,0
384,Chips,3,7,Gupta Wholesalers,66.16,96.5,102,15,2023-10-04,2023-02-28,42,840,1
385,Detergent,2,6,Gupta Wholesalers,421.32,566.91,402,48,2023-06-30,2023-02-17,96,851,0
386,Rice,1,0,Sharma Traders,167.64,214.74,211,35,2023-06-30,2023-02-02,11,866,2
387,Toothpaste,6,8,Agarwal Mart,111.4,164.24,40,33,2023-06-30,2023-02-16,27,852,1
388,Wheat Flour,2,8,Sharma Traders,351.05,471.58,456,22,2023-06-25,2023-01-13,73,886,0
389,Rice,5,8,Patel Suppliers,63.23,71.77,57,41,2023-04-18,2023-02-01,45,867,1
390,Notebook,6,1,Agarwal Mart,276.89,346.23,34,38,2023-04-18,2023-01-05,96,894,1
391,Pen,4,2,Sharma Traders,21.07,27.65,297,30,2023-04-18,2023-01-04,13,895,2
392,Chips,5,6,Sharma Traders,298.15,368.12,61,12,2023-09-01,2023-02-10,98,858,1
393,Shampoo,5,4,Sharma Traders,152.08,201.72,150,14,2023-08-09,2023-01-05,51,894,1
394,Pen,5,0,Verma Distributors,176.95,238.82,389,47,2023-07-30,2023-02-08,62,860,0
395,Milk,1,8,Sharma Traders,364.32,421.38,401,17,2023-07-30,2023-01-05,87,894,0
396,Wheat Flour,1,3,Gupta Wholesalers,363.64,456.06,459,29,2023-07-30,2023-02-15,28,853,0
397,Rice,2,5,Sharma Traders,254.78,352.26,46,16,2023-05-06,2023-02-14,79,854,1
398,Rice,2,9,Sharma Traders,422.67,613.2,370,40,2023-09-25,2023-02-10,20,858,0
399,Pen,5,0,Sharma Traders,389.49,575.92,219,24,2023-10-02,2023-02-05,69,863,2
400,Wheat Flour,5,7,Verma Distributors,78.84,93.67,430,48,2023-12-11,2023-02-09,44,859,0
401,Shampoo,3,3,Patel Suppliers,356.94,429.55,359,21,2023-12-02,2023-01-09,77,890,0
402,Pen,4,6,Agarwal Mart,278.01,327.95,480,35,2023-12-02,2023-01-16,55,883,0
403,Notebook,3,9,Agarwal Mart,271.03,336.87,434,16,2023-03-19,2023-02-02,96,866,0
404,Toothpaste,0,8,Patel Suppliers,28.46,41.52,227,45,2023-03-19,2023-01-13,39,886,2
405,Pen,6,5,Gupta Wholesalers,451.1,595.37,12,22,2023-03-19,2023-01-24,55,875,1
406,Shampoo,3,6,Verma Distributors,127.01,175.61,282,12,2023-04-10,2023-03-01,11,839,2
407,Notebook,1,1,Gupta Wholesalers,297.02,435.95,487,26,2023-04-10,2023-01-23,13,876,0
408,Soap,4,8,Agarwal Mart,195.03,269.41,385,28,2023-04-10,2023-02-10,63,858,0
409,Notebook,5,8,Verma Distributors,244.74,290.86,265,11,2023-05-30,2023-02-22,100,846,2
410,Soap,1,5,Verma Distributors,292.03,345.48,10,23,2023-05-30,2023-01-28,39,871,1
411,Chips,1,6,Patel Suppliers,49.03,66.18,231,46,2023-05-30,2023-02-22,79,846,2
412,Shampoo,3,4,Verma Distributors,99.95,138.34,253,15,2023-12-05,2023-01-29,22,870,2
413,Wheat Flour,3,0,Gupta Wholesalers,141.41,170.85,434,12,2023-02-24,2023-02-15,69,853,0
414,Detergent,3,2,Verma Distributors,115.92,142.31,392,12,2023-07-08,2023-02-20,5,848,0
415,Detergent,1,8,Gupta Wholesalers,438.73,642.08,82,11,2023-07-08,2023-01-23,13,876,1
416,Wheat Flour,0,9,Sharma Traders,236.98,281.75,11,43,2023-09-03,2023-02-15,82,853,1
417,Toothpaste,4,9,Gupta Wholesalers,181.88,261.23,51,46,2023-09-03,2023-01-12,71,887,1
418,Toothpaste,1,0,Gupta Wholesalers,336.29,495.61,160,49,2023-09-03,2023-02-01,20,867,1
419,Pen,4,2,Agarwal Mart,493.56,661.22,73,35,2023-09-03,2023-01-05,36,894,1
420,Notebook,5,2,Gupta Wholesalers,478.46,610.13,270,50,2023-06-30,2023-02-21,9,847,2
421,Toothpaste,5,2,Agarwal Mart,28.29,37.75,30,11,2023-04-11,2023-02-16,9,852,1
422,Milk,3,4,Agarwal Mart,37.69,47.26,428,25,2023-07-04,2023-01-25,52,874,0
423,Chips,1,4,Agarwal Mart,13.44,18.88,227,36,2023-07-04,2023-01-10,77,889,2
424,Notebook,3,3,Sharma Traders,484.95,664.87,334,40,2023-05-01,2023-01-28,67,871,2
425,Milk,6,9,Sharma Traders,331.53,374.33,302,45,2023-05-01,2023-01-20,59,879,2
426,Notebook,3,2,Sharma Traders,288.77,336.07,435,25,2023-09-10,2023-02-11,82,857,0
427,Chips,1,6,Sharma Traders,417.02,542.39,428,30,2023-09-10,2023-02-10,22,858,0
428,Toothpaste,1,3,Verma Distributors,117.56,173.95,387,20,2023-09-10,2023-01-21,68,878,0
429,Chips,3,7,Sharma Traders,463.32,669.32,270,39,2023-11-16,2023-01-24,10,875,2
430,Notebook,2,1,Verma Distributors,219.92,308.56,466,45,2023-11-04,2023-02-09,67,859,0
431,Pen,2,5,Verma Distributors,324.17,374.43,269,49,2023-08-04,2023-03-02,20,838,2
432,Detergent,6,5,Verma Distributors,36.87,53.27,443,41,2023-08-04,2023-02-11,86,857,0
433,Detergent,3,4,Sharma Traders,185.96,228.99,115,43,2023-02-08,2023-02-19,99,849,1
434,Detergent,0,6,Patel Suppliers,311.61,423.65,257,36,2023-07-24,2023-01-16,58,883,2
435,Rice,4,2,Sharma Traders,488.6,647.98,98,24,2023-07-24,2023-01-05,68,894,1
436,Pen,5,5,Patel Suppliers,223.82,330.54,5,10,2023-06-24,2023-01-04,24,895,1
437,Shampoo,5,7,Agarwal Mart,488.09,651.83,475,44,2023-09-08,2023-01-18,11,881,0
438,Toothpaste,6,0,Gupta Wholesalers,204.95,305.52,470,42,2023-09-08,2023-02-13,64,855,0
439,Detergent,3,3,Verma Distributors,92.23,123.73,109,33,2023-06-08,2023-01-24,60,875,1
440,Toothpaste,1,6,Verma Distributors,356.12,436.4,316,43,2023-06-08,2023-01-18,53,881,2
441,Rice,1,9,Gupta Wholesalers,194.11,251.02,124,16,2023-06-08,2023-03-01,32,839,1
442,Wheat Flour,2,9,Patel Suppliers,488.49,607.45,475,26,2023-09-19,2023-01-16,95,883,0
443,Toothpaste,2,5,Verma Distributors,33.95,42.72,36,47,2023-10-30,2023-02-28,85,840,1
444,Toothpaste,5,5,Gupta Wholesalers,384.98,442.42,361,12,2023-05-22,2023-01-03,66,896,0
445,Chips,5,3,Patel Suppliers,298.86,381.05,350,45,2023-06-21,2023-02-26,89,842,0
446,Chips,6,2,Gupta Wholesalers,182.21,226.28,247,41,2023-06-21,2023-02-23,71,845,2
447,Toothpaste,3,3,Patel Suppliers,12.99,17.3,161,45,2023-09-24,2023-01-04,37,895,1
448,Notebook,2,7,Patel Suppliers,191.58,222.75,217,33,2023-05-07,2023-02-20,91,848,2
449,Notebook,5,2,Sharma Traders,303.91,432.49,80,13,2023-06-06,2023-01-22,81,877,1
450,Shampoo,5,2,Agarwal Mart,267.38,354.52,74,44,2023-10-04,2023-02-06,11,862,1
451,Milk,1,2,Gupta Wholesalers,207.66,248.32,457,29,2023-10-04,2023-01-23,62,876,0
452,Pen,1,1,Patel Suppliers,147.07,202.09,324,11,2023-10-04,2023-02-02,20,866,2
453,Pen,1,2,Patel Suppliers,160.24,201.03,309,44,2023-10-04,2023-02-27,10,841,2
454,Toothpaste,1,0,Verma Distributors,454.38,555.23,93,46,2023-10-04,2023-02-10,9,858,1
455,Milk,1,1,Gupta Wholesalers,495.24,636.22,134,25,2023-10-04,2023-01-26,68,873,1
456,Chips,4,0,Gupta Wholesalers,18.04,24.08,473,12,2023-10-04,2023-01-20,6,879,0
457,Detergent,5,7,Gupta Wholesalers,451.99,541.69,267,50,2023-08-11,2023-02-22,40,846,2
458,Toothpaste,3,6,Agarwal Mart,131.98,169.85,260,41,2023-09-26,2023-01-06,34,893,2
459,Chips,4,9,Patel Suppliers,156.29,209.22,196,39,2023-09-26,2023-02-20,13,848,2
460,Notebook,5,1,Gupta Wholesalers,370.26,548.2,368,38,2023-11-12,2023-01-02,17,897,0
461,Rice,1,1,Sharma Traders,197.19,292.15,232,50,2023-11-12,2023-01-03,40,896,2
462,Milk,6,8,Patel Suppliers,120.08,169.89,156,43,2023-11-12,2023-02-03,42,865,1
463,Toothpaste,5,5,Agarwal Mart,478.91,651.28,418,42,2023-06-11,2023-01-29,65,870,0
464,Pen,2,2,Verma Distributors,391.14,562.44,422,41,2023-12-01,2023-01-11,56,888,0
465,Soap,0,2,Agarwal Mart,449.7,513.82,307,32,2023-09-06,2023-01-19,35,880,2
466,Pen,4,2,Agarwal Mart,389.72,452.07,197,33,2023-09-06,2023-01-03,56,896,2
467,Detergent,0,7,Sharma Traders,349.4,410.96,126,28,2023-06-01,2023-01-26,81,873,1
468,Soap,3,2,Gupta Wholesalers,209.63,290.05,127,23,2023-03-23,2023-02-18,69,850,1
469,Wheat Flour,3,8,Gupta Wholesalers,159.78,179.54,209,31,2023-06-13,2023-02-17,44,851,2
470,Chips,2,7,Sharma Traders,370.54,487.86,409,47,2023-02-09,2023-02-07,24,861,0
471,Pen,1,9,Verma Distributors,325.02,367.8,364,22,2023-02-09,2023-02-02,19,866,0
472,Toothpaste,6,1,Sharma Traders,31.13,36.57,325,49,2023-02-09,2023-01-30,15,869,2
473,Pen,6,9,Sharma Traders,457.76,641.21,425,25,2023-02-09,2023-02-10,46,858,0
474,Soap,4,4,Gupta Wholesalers,332.88,374.32,42,14,2023-02-09,2023-01-14,63,885,1
475,Wheat Flour,4,7,Sharma Traders,344.49,448.12,251,33,2023-02-09,2023-01-11,32,888,2
476,Toothpaste,6,9,Patel Suppliers,268.97,329.34,251,45,2023-02-09,2023-01-21,43,878,2
477,Detergent,4,2,Agarwal Mart,499.4,631.64,100,21,2023-02-09,2023-01-07,33,892,1
478,Detergent,0,8,Verma Distributors,179.99,217.08,314,26,2023-03-19,2023-01-26,47,873,2
479,Milk,6,7,Verma Distributors,361.53,402.24,484,40,2023-03-19,2023-01-20,56,879,0
480,Detergent,1,6,Verma Distributors,434.55,513.12,467,42,2023-03-19,2023-02-28,68,840,0
481,Toothpaste,0,9,Patel Suppliers,360.14,438.86,72,44,2023-09-06,2023-02-27,42,841,1
482,Wheat Flour,6,2,Verma Distributors,356.3,477.93,242,13,2023-09-06,2023-02-22,51,846,2
483,Milk,5,7,Verma Distributors,424.34,589.07,336,15,2023-10-05,2023-01-29,89,870,2
484,Detergent,4,1,Gupta Wholesalers,115.72,145.87,338,18,2023-10-05,2023-01-06,82,893,0
485,Notebook,0,1,Sharma Traders,145.28,200.83,275,38,2024-01-01,2023-02-08,63,860,2
486,Notebook,5,1,Patel Suppliers,365.46,500.42,70,30,2023-02-06,2023-01-28,80,871,1
487,Rice,2,4,Sharma Traders,183.77,226.89,339,34,2023-03-12,2023-02-11,31,857,0
488,Detergent,3,0,Gupta Wholesalers,89.17,108.0,151,28,2023-06-27,2023-02-22,78,846,1
489,Milk,1,1,Gupta Wholesalers,365.24,461.08,317,21,2023-06-27,2023-02-06,88,862,2
490,Rice,3,8,Patel Suppliers,50.47,56.8,102,46,2023-12-22,2023-01-04,31,895,1
491,Chips,1,2,Patel Suppliers,157.58,184.03,327,44,2023-12-22,2023-01-31,19,868,2
492,Milk,1,5,Verma Distributors,145.48,162.51,398,12,2023-12-22,2023-02-25,97,843,0
493,Rice,3,8,Verma Distributors,93.02,125.65,298,18,2023-02-28,2023-01-30,39,869,2
494,Soap,2,5,Gupta Wholesalers,347.51,515.93,452,47,2023-07-08,2023-01-16,43,883,0
495,Pen,6,5,Patel Suppliers,94.7,106.91,151,15,2023-07-08,2023-02-17,5,851,1
496,Milk,1,6,Patel Suppliers,473.4,536.22,394,36,2023-07-08,2023-02-07,32,861,0
497,Notebook,0,3,Gupta Wholesalers,127.78,153.92,177,21,2023-05-03,2023-01-16,13,883,2
498,Milk,2,7,Gupta Wholesalers,63.64,77.41,229,39,2023-02-12,2023-01-15,6,884,2
499,Toothpaste,2,5,Patel Suppliers,278.74,361.31,47,34,2023-10-27,2023-02-09,14,859,1
500,Milk,4,6,Gupta Wholesalers,422.64,628.56,498,10,2023-10-27,2023-02-24,79,844,0
501,Rice,5,2,Agarwal Mart,337.57,458.27,468,34,2023-06-13,2023-02-01,16,867,0
502,Soap,2,5,Verma Distributors,213.89,277.43,242,48,2023-12-25,2023-01-06,40,893,2
503,Notebook,5,7,Patel Suppliers,209.61,300.52,413,23,2023-02-26,2023-02-17,50,851,0
504,Milk,3,8,Sharma Traders,303.15,431.14,407,44,2023-09-18,2023-02-14,91,854,0
505,Rice,1,0,Verma Distributors,98.17,121.58,24,47,2023-09-18,2023-01-11,49,888,1
506,Notebook,4,0,Sharma Traders,204.29,260.03,221,43,2023-09-18,2023-02-23,36,845,2
507,Chips,4,2,Agarwal Mart,408.92,575.68,397,27,2023-09-18,2023-01-28,63,871,0
508,Soap,0,2,Patel Suppliers,111.03,123.08,258,33,2023-03-11,2023-01-19,42,880,2
509,Notebook,2,8,Verma Distributors,333.01,393.87,373,12,2023-11-01,2023-02-13,13,855,0
510,Soap,5,7,Patel Suppliers,398.59,502.77,253,31,2023-08-14,2023-01-20,40,879,2
511,Chips,2,4,Sharma Traders,69.25,82.3,117,37,2023-12-07,2023-02-23,57,845,1
512,Chips,2,4,Sharma Traders,54.94,77.01,67,47,2023-11-14,2023-03-02,81,838,1
513,Shampoo,2,7,Patel Suppliers,56.3,66.93,96,32,2023-03-04,2023-01-19,38,880,1
514,Wheat Flour,0,8,Patel Suppliers,461.87,570.95,264,24,2023-11-30,2023-01-29,99,870,2
515,Chips,5,7,Patel Suppliers,429.86,643.42,170,28,2023-03-01,2023-02-24,60,844,1
516,Shampoo,3,5,Patel Suppliers,394.61,485.96,432,11,2023-03-22,2023-01-02,97,897,0
517,Soap,5,9,Sharma Traders,232.33,288.23,300,30,2023-05-10,2023-01-18,100,881,2
518,Rice,0,7,Sharma Traders,413.39,583.17,303,26,2023-04-21,2023-03-01,100,839,2
519,Chips,6,1,Gupta Wholesalers,172.27,247.42,276,12,2023-04-21,2023-02-24,31,844,2
520,Detergent,5,5,Agarwal Mart,215.68,307.97,413,38,2023-11-12,2023-01-10,74,889,0
521,Pen,4,3,Patel Suppliers,241.8,339.62,171,46,2023-11-12,2023-02-04,89,864,2
522,Detergent,1,1,Patel Suppliers,129.17,157.71,158,48,2023-11-12,2023-02-17,65,851,1
523,Toothpaste,1,3,Gupta Wholesalers,144.56,197.27,209,28,2023-11-12,2023-02-16,87,852,2
524,Wheat Flour,1,5,Verma Distributors,241.57,304.44,131,29,2023-11-12,2023-01-09,90,890,1
525,Soap,3,8,Patel Suppliers,214.89,294.63,368,50,2023-11-14,2023-02-11,41,857,0
526,Pen,6,7,Agarwal Mart,230.39,318.22,401,38,2023-11-14,2023-01-05,100,894,0
527,Toothpaste,6,9,Agarwal Mart,161.31,224.7,15,19,2023-11-14,2023-01-03,68,896,1
528,Pen,3,6,Agarwal Mart,109.07,162.46,120,12,2023-06-23,2023-01-07,81,892,1
529,Chips,3,8,Gupta Wholesalers,16.29,20.59,201,45,2023-10-09,2023-02-07,45,861,2
530,Shampoo,5,0,Gupta Wholesalers,99.79,109.99,490,16,2023-10-14,2023-01-21,12,878,0
531,Milk,4,5,Sharma Traders,364.04,480.78,56,36,2023-10-14,2023-02-03,16,865,1
532,Shampoo,6,9,Verma Distributors,22.64,32.61,491,22,2023-10-14,2023-02-15,19,853,0
