Item ID,Item Name,Category,Brand,Supplier Name,Purchase Price,Selling Price,Stock Quantity,Reorder Level,Expiry Date,Last Restocked Date,Sales Per Month
11882,Shampoo,Fmcg,Parle,Patel Suppliers,275.2,377.9,30,18,2023-06-13,2023-02-07,9
1028,Wheat Flour,Personal Care,Colgate,Verma Distributors,194.87,219.31,466,39,2023-11-05,2023-01-16,7
4070,Pen,Fmcg,Colgate,Sharma Traders,434.58,501.07,318,26,2023-03-20,2023-02-08,27
18573,Toothpaste,Household,Nestle,Agarwal Mart,469.21,530.38,295,28,2024-02-21,2023-02-21,20
14653,Soap,Stationery,Dabur,Sharma Traders,352.1,525.84,17,37,2024-02-21,2023-01-02,33
6651,Detergent,Electronics,Britannia,Agarwal Mart,155.26,204.64,417,27,2024-02-21,2023-01-09,42
15784,Pen,Grocery,Haldiram,Agarwal Mart,462.66,662.8,493,30,2023-12-02,2023-01-14,65
17649,Notebook,Beverages,Britannia,Agarwal Mart,164.98,233.34,345,26,2023-10-21,2023-02-19,55
4623,Pen,Personal Care,Godrej,Verma Distributors,422.49,474.86,291,37,2023-11-01,2023-01-21,45
10386,Chips,Personal Care,Colgate,Patel Suppliers,462.13,597.73,458,41,2023-12-11,2023-01-26,22
13671,Wheat Flour,Fmcg,Haldiram,Gupta Wholesalers,335.2,439.33,203,27,2023-03-21,2023-03-01,72
14047,Shampoo,Electronics,Godrej,Verma Distributors,439.35,508.66,247,25,2024-02-21,2023-02-15,67
1963,Soap,Electronics,Nestle,Verma Distributors,324.0,369.5,278,18,2024-02-21,2023-01-23,31
19875,Toothpaste,Beverages,Parle,Sharma Traders,256.83,377.09,390,23,2023-05-11,2023-01-29,26
1600,Rice,Household,Britannia,Gupta Wholesalers,474.16,544.67,378,26,2024-02-21,2023-02-02,68
9676,Milk,Beverages,Parle,Agarwal Mart,77.7,86.92,133,42,2023-04-03,2023-01-30,45
10953,Notebook,Grocery,Haldiram,Verma Distributors,174.47,204.38,80,22,2023-11-04,2023-01-06,80
4334,Wheat Flour,Electronics,Godrej,Patel Suppliers,414.86,618.74,194,41,2024-02-21,2023-01-21,71
12100,Notebook,Fmcg,Godrej,Verma Distributors,447.21,628.74,282,14,2023-08-06,2023-01-17,89
6956,Shampoo,Grocery,Dabur,Agarwal Mart,467.59,684.22,496,22,2023-04-18,2023-02-17,51
18822,Rice,Grocery,Itc,Agarwal Mart,24.24,26.88,173,32,2023-05-08,2023-01-21,21
8546,Wheat Flour,Stationery,Amul,Agarwal Mart,157.87,220.4,475,19,2024-02-21,2023-02-24,44
15975,Pen,Personal Care,Britannia,Agarwal Mart,485.2,675.4,298,12,2023-08-22,2023-02-04,40
13723,Soap,Household,Dabur,Sharma Traders,320.18,375.47,153,35,2024-02-21,2023-02-28,40
696,Wheat Flour,Stationery,Godrej,Verma Distributors,194.9,221.61,454,32,2024-02-21,2023-02-23,35
15631,Rice,Electronics,Parle,Sharma Traders,313.88,381.87,423,23,2024-02-21,2023-01-21,18
13590,Chips,Household,Dabur,Verma Distributors,346.04,419.71,296,32,2024-02-21,2023-02-02,74
14522,Wheat Flour,Electronics,Nestle,Agarwal Mart,173.32,214.22,456,34,2024-02-21,2023-01-06,5
19918,Wheat Flour,Beverages,Britannia,Sharma Traders,135.8,157.39,415,39,2023-08-02,2023-01-09,28
9771,Detergent,Fmcg,Dabur,Patel Suppliers,374.07,475.88,1,14,2023-02-25,2023-01-29,90
13378,Soap,Beverages,Parle,Verma Distributors,420.49,594.84,316,49,2023-12-22,2023-02-25,79
1035,Notebook,Fmcg,Colgate,Verma Distributors,149.98,174.95,263,30,2023-03-25,2023-03-02,37
10843,Pen,Grocery,Tata,Gupta Wholesalers,480.44,589.82,89,32,2023-11-03,2023-01-24,17
16593,Detergent,Personal Care,Nestle,Verma Distributors,345.15,461.14,267,31,2023-08-14,2023-01-05,29
10422,Shampoo,Beverages,Godrej,Verma Distributors,224.47,263.34,452,39,2023-04-27,2023-01-17,18
10980,Notebook,Stationery,Britannia,Gupta Wholesalers,287.13,412.87,211,35,2024-02-21,2023-01-03,94
2128,Toothpaste,Household,Itc,Sharma Traders,312.75,462.13,174,40,2024-02-21,2023-01-08,99
12188,Detergent,Personal Care,Haldiram,Agarwal Mart,96.07,108.85,380,16,2023-05-22,2023-01-09,8
5971,Chips,Household,Amul,Patel Suppliers,112.84,126.73,433,35,2024-02-21,2023-02-04,57
13226,Milk,Fmcg,Parle,Patel Suppliers,41.12,49.7,137,18,2023-08-27,2023-02-11,45
994,Wheat Flour,Grocery,Dabur,Agarwal Mart,496.94,743.82,11,28,2023-08-14,2023-01-14,46
15085,Chips,Beverages,Godrej,Agarwal Mart,62.05,69.81,260,49,2023-12-06,2023-02-13,83
14846,Chips,Grocery,Amul,Gupta Wholesalers,380.29,553.77,364,47,2023-02-04,2023-01-31,80
14946,Milk,Household,Haldiram,Patel Suppliers,437.32,582.13,301,43,2024-02-21,2023-01-07,56
448,Notebook,Fmcg,Nestle,Patel Suppliers,191.58,222.75,217,33,2023-05-07,2023-02-20,91
17278,Wheat Flour,Stationery,Haldiram,Gupta Wholesalers,47.37,70.15,322,27,2024-02-21,2023-02-22,38
5454,Toothpaste,Household,Dabur,Patel Suppliers,441.31,525.53,286,50,2024-02-21,2023-02-26,19
3212,Pen,Stationery,Colgate,Sharma Traders,339.19,499.76,70,50,2024-02-21,2023-01-16,68
5562,Shampoo,Beverages,Parle,Agarwal Mart,280.49,319.26,137,43,2023-10-09,2023-01-20,19
18912,Notebook,Personal Care,Itc,Gupta Wholesalers,221.1,255.07,367,28,2023-04-22,2023-01-17,76
3211,Notebook,Household,Amul,Sharma Traders,168.87,194.49,114,23,2024-02-21,2023-03-02,12
13814,Toothpaste,Personal Care,Itc,Verma Distributors,91.43,109.37,86,13,2023-06-24,2023-01-21,90
8967,Pen,Electronics,Godrej,Sharma Traders,79.88,93.08,453,33,2024-02-21,2023-01-04,52
17654,Pen,Stationery,Tata,Verma Distributors,45.9,56.9,170,27,2024-02-21,2023-02-05,38
10650,Pen,Household,Tata,Patel Suppliers,188.39,271.45,341,37,2024-02-21,2023-01-26,65
19715,Shampoo,Stationery,Nestle,Sharma Traders,284.06,408.66,194,15,2024-02-21,2023-02-09,81
3972,Milk,Personal Care,Nestle,Patel Suppliers,235.33,344.99,147,10,2023-07-19,2023-02-09,64
10808,Notebook,Stationery,Dabur,Patel Suppliers,126.2,152.23,247,31,2024-02-21,2023-02-06,20
19545,Chips,Grocery,Dabur,Gupta Wholesalers,121.77,179.94,453,32,2023-09-15,2023-01-11,17
11367,Shampoo,Stationery,Godrej,Verma Distributors,347.07,423.47,292,37,2024-02-21,2023-01-04,19
3779,Rice,Stationery,Amul,Patel Suppliers,293.26,391.64,311,32,2024-02-21,2023-01-16,82
13080,Milk,Stationery,Haldiram,Patel Suppliers,179.01,200.56,289,25,2024-02-21,2023-01-08,26
6353,Toothpaste,Household,Parle,Sharma Traders,331.67,406.2,207,45,2024-02-21,2023-01-30,86
4008,Detergent,Grocery,Amul,Sharma Traders,433.94,487.29,385,22,2023-10-15,2023-02-22,100
3777,Shampoo,Beverages,Parle,Sharma Traders,361.2,486.93,101,26,2023-05-18,2023-01-30,43
17148,Toothpaste,Beverages,Britannia,Sharma Traders,82.27,101.01,326,45,2023-12-27,2023-02-18,91
14105,Chips,Fmcg,Colgate,Patel Suppliers,294.68,370.28,304,17,2023-06-16,2023-02-09,45
19146,Shampoo,Electronics,Colgate,Patel Suppliers,25.91,38.33,46,50,2024-02-21,2023-01-29,19
19184,Pen,Grocery,Colgate,Gupta Wholesalers,428.41,618.97,182,38,2023-06-03,2023-02-10,40
8427,Notebook,Fmcg,Amul,Verma Distributors,243.87,336.46,19,27,2023-06-02,2023-02-12,65
4338,Detergent,Stationery,Colgate,Sharma Traders,134.34,148.73,201,13,2024-02-21,2023-02-12,11
8118,Pen,Personal Care,Colgate,Patel Suppliers,401.27,589.47,8,32,2023-10-21,2023-02-18,32
7764,Toothpaste,Personal Care,Dabur,Gupta Wholesalers,245.11,302.32,202,12,2023-10-07,2023-01-10,95
14013,Milk,Grocery,Dabur,Gupta Wholesalers,56.59,77.08,457,22,2023-11-08,2023-02-10,95
13652,Wheat Flour,Electronics,Godrej,Agarwal Mart,138.64,200.21,420,27,2024-02-21,2023-02-26,19
439,Detergent,Grocery,Dabur,Verma Distributors,92.23,123.73,109,33,2023-06-08,2023-01-24,60
16534,Rice,Household,Britannia,Patel Suppliers,335.56,407.54,237,16,2024-02-21,2023-02-21,91
3270,Chips,Personal Care,Itc,Sharma Traders,118.26,158.8,188,31,2023-03-13,2023-02-02,42
3753,Shampoo,Personal Care,Tata,Sharma Traders,320.89,398.17,87,46,2023-09-11,2023-02-01,39
9114,Rice,Household,Haldiram,Verma Distributors,62.8,87.81,216,46,2024-02-21,2023-02-18,39
9441,Chips,Fmcg,Itc,Sharma Traders,95.34,109.57,287,15,2023-08-24,2023-01-11,98
1740,Milk,Household,Colgate,Sharma Traders,277.86,361.84,249,47,2024-02-21,2023-02-27,73
607,Notebook,Fmcg,Itc,Gupta Wholesalers,314.89,393.44,297,22,2023-06-22,2023-02-26,59
17086,Toothpaste,Fmcg,Nestle,Verma Distributors,465.49,572.3,149,13,2023-02-10,2023-02-09,72
12999,Notebook,Personal Care,Godrej,Agarwal Mart,271.12,337.33,407,29,2023-07-04,2023-02-24,20
16973,Rice,Beverages,Parle,Sharma Traders,195.51,258.41,375,24,2023-02-10,2023-01-11,17
18367,Chips,Stationery,Itc,Patel Suppliers,66.21,74.93,241,41,2024-02-21,2023-02-02,91
15684,Rice,Electronics,Haldiram,Sharma Traders,461.34,525.18,306,15,2024-02-21,2023-02-13,13
11038,Soap,Grocery,Dabur,Patel Suppliers,66.87,80.12,239,23,2023-11-14,2023-01-21,16
5747,Chips,Household,Nestle,Sharma Traders,250.63,285.69,433,43,2024-02-21,2023-01-28,44
11585,Milk,Electronics,Haldiram,Verma Distributors,75.6,95.57,147,43,2024-02-21,2023-02-27,23
6271,Toothpaste,Fmcg,Britannia,Agarwal Mart,60.69,84.58,146,25,2023-02-02,2023-02-16,67
8852,Toothpaste,Stationery,Haldiram,Agarwal Mart,305.59,423.14,175,40,2024-02-21,2023-02-03,90
18409,Soap,Personal Care,Britannia,Patel Suppliers,49.12,58.04,20,47,2023-07-17,2023-02-16,13
6601,Wheat Flour,Household,Itc,Verma Distributors,313.0,361.48,356,49,2024-02-21,2023-01-25,77
11379,Notebook,Fmcg,Britannia,Gupta Wholesalers,481.81,640.23,237,27,2023-04-13,2023-01-21,95
17190,Shampoo,Electronics,Colgate,Agarwal Mart,13.38,18.81,284,14,2024-02-21,2023-01-13,28
11606,Soap,Beverages,Godrej,Patel Suppliers,72.04,104.36,187,39,2023-10-28,2023-01-23,91
6910,Chips,Household,Nestle,Gupta Wholesalers,298.37,425.68,94,18,2024-02-21,2023-03-01,69
739,Rice,Household,Godrej,Patel Suppliers,484.49,623.49,213,12,2024-02-21,2023-02-14,80
1995,Milk,Beverages,Tata,Patel Suppliers,461.07,602.0,165,45,2023-08-10,2023-02-07,36
120,Detergent,Beverages,Godrej,Verma Distributors,437.48,486.99,462,29,2023-07-17,2023-02-03,39
14927,Toothpaste,Personal Care,Itc,Patel Suppliers,418.38,570.99,47,38,2023-02-23,2023-01-30,16
17610,Milk,Fmcg,Itc,Verma Distributors,31.4,38.38,200,33,2023-07-18,2023-02-12,71
17437,Chips,Beverages,Parle,Gupta Wholesalers,107.71,138.61,459,34,2023-02-06,2023-01-29,69
18554,Shampoo,Grocery,Tata,Gupta Wholesalers,336.54,382.4,345,29,2023-12-06,2023-02-22,5
7294,Detergent,Stationery,Haldiram,Sharma Traders,426.97,507.71,8,16,2024-02-21,2023-01-24,87
3406,Rice,Household,Amul,Verma Distributors,157.85,196.52,382,12,2024-02-21,2023-01-07,76
10538,Milk,Stationery,Dabur,Sharma Traders,93.93,127.51,363,46,2024-02-21,2023-01-13,41
18467,Pen,Personal Care,Dabur,Patel Suppliers,279.23,342.87,166,46,2023-04-25,2023-01-08,47
8627,Detergent,Fmcg,Dabur,Gupta Wholesalers,158.02,219.2,78,19,2023-09-21,2023-01-22,17
3482,Toothpaste,Grocery,Nestle,Patel Suppliers,60.56,72.23,444,20,2023-11-11,2023-01-15,83
17819,Chips,Grocery,Itc,Sharma Traders,135.13,188.28,422,38,2023-05-26,2023-01-25,26
128,Milk,Personal Care,Haldiram,Agarwal Mart,13.02,15.51,408,40,2023-11-06,2023-02-24,57
13427,Rice,Electronics,Amul,Gupta Wholesalers,231.46,339.58,124,41,2024-02-21,2023-02-05,90
10611,Notebook,Fmcg,Parle,Gupta Wholesalers,37.48,55.31,76,32,2023-09-11,2023-01-08,82
15274,Shampoo,Personal Care,Amul,Agarwal Mart,24.03,33.43,241,29,2023-06-22,2023-01-13,51
19581,Toothpaste,Personal Care,Itc,Patel Suppliers,286.89,341.05,212,28,2023-10-12,2023-02-26,10
19286,Milk,Beverages,Amul,Patel Suppliers,119.78,154.13,277,31,2023-06-18,2023-02-23,91
12823,Milk,Stationery,Godrej,Sharma Traders,168.92,233.15,134,41,2024-02-21,2023-02-26,18
3074,Detergent,Beverages,Dabur,Patel Suppliers,290.87,357.97,121,33,2023-05-26,2023-01-03,48
2381,Milk,Stationery,Dabur,Agarwal Mart,246.75,281.57,311,22,2024-02-21,2023-02-18,96
2484,Notebook,Beverages,Itc,Gupta Wholesalers,147.86,194.31,269,36,2023-11-25,2023-02-06,96
3462,Detergent,Personal Care,Dabur,Agarwal Mart,51.97,74.94,217,37,2023-04-17,2023-01-12,68
15232,Pen,Electronics,Nestle,Sharma Traders,98.63,145.37,11,14,2024-02-21,2023-02-28,16
7459,Toothpaste,Electronics,Haldiram,Sharma Traders,378.4,482.45,117,40,2024-02-21,2023-02-03,9
15885,Milk,Beverages,Itc,Patel Suppliers,192.84,244.6,193,43,2023-02-22,2023-02-09,49
6886,Notebook,Personal Care,Britannia,Verma Distributors,391.31,455.62,54,24,2023-02-04,2023-01-02,40
15098,Soap,Beverages,Godrej,Patel Suppliers,335.24,406.61,269,15,2023-11-14,2023-02-14,100
18685,Wheat Flour,Beverages,Haldiram,Agarwal Mart,366.15,404.24,395,25,2023-07-01,2023-02-12,94
14971,Soap,Stationery,Tata,Sharma Traders,359.05,454.48,421,35,2024-02-21,2023-01-16,41
804,Shampoo,Grocery,Itc,Sharma Traders,459.35,570.15,366,42,2023-07-18,2023-02-20,46
475,Wheat Flour,Household,Nestle,Sharma Traders,344.49,448.12,251,33,2024-02-21,2023-01-11,32
8609,Notebook,Grocery,Britannia,Verma Distributors,174.24,232.47,58,30,2023-05-16,2023-01-18,100
6483,Pen,Personal Care,Godrej,Patel Suppliers,265.48,313.06,484,48,2023-05-17,2023-01-22,32
18288,Detergent,Fmcg,Haldiram,Patel Suppliers,43.1,57.43,181,14,2023-03-27,2023-01-18,71
5558,Soap,Personal Care,Haldiram,Verma Distributors,131.91,164.19,259,44,2023-06-14,2023-01-22,26
13949,Notebook,Beverages,Amul,Gupta Wholesalers,424.49,614.64,420,46,2023-11-02,2023-01-09,31
8892,Shampoo,Personal Care,Dabur,Agarwal Mart,299.8,407.64,172,43,2023-05-05,2023-01-30,91
12522,Detergent,Household,Nestle,Agarwal Mart,431.24,486.29,306,22,2024-02-21,2023-02-27,66
4449,Notebook,Beverages,Godrej,Gupta Wholesalers,360.35,488.04,151,24,2023-03-09,2023-02-28,41
485,Notebook,Beverages,Britannia,Sharma Traders,145.28,200.83,275,38,2024-01-01,2023-02-08,63
10423,Notebook,Household,Amul,Verma Distributors,203.8,265.39,249,33,2024-02-21,2023-02-03,95
19412,Toothpaste,Household,Tata,Gupta Wholesalers,424.74,584.02,139,27,2024-02-21,2023-02-10,14
14901,Toothpaste,Electronics,Britannia,Verma Distributors,216.52,293.27,425,40,2024-02-21,2023-01-17,95
11227,Notebook,Beverages,Haldiram,Agarwal Mart,458.87,594.68,255,38,2023-08-19,2023-01-21,13
19133,Rice,Personal Care,Amul,Sharma Traders,448.54,544.89,486,21,2023-06-15,2023-01-04,67
7921,Soap,Household,Dabur,Agarwal Mart,219.28,280.28,138,50,2024-02-21,2023-03-01,24
7912,Wheat Flour,Fmcg,Amul,Patel Suppliers,476.62,577.86,341,21,2023-06-18,2023-03-02,45
2767,Detergent,Fmcg,Parle,Verma Distributors,318.03,476.03,305,18,2023-03-23,2023-02-09,48
14866,Toothpaste,Beverages,Godrej,Gupta Wholesalers,170.28,219.46,288,25,2023-12-22,2023-02-06,53
16507,Soap,Personal Care,Dabur,Patel Suppliers,156.92,221.21,401,45,2023-03-16,2023-01-16,90
11689,Soap,Electronics,Parle,Patel Suppliers,107.53,134.54,223,19,2024-02-21,2023-01-22,29
4038,Toothpaste,Electronics,Godrej,Sharma Traders,327.94,420.3,388,50,2024-02-21,2023-01-21,13
857,Shampoo,Electronics,Godrej,Patel Suppliers,25.54,30.73,469,41,2024-02-21,2023-02-20,12
16137,Rice,Household,Amul,Gupta Wholesalers,234.66,320.5,467,35,2024-02-21,2023-02-13,45
8831,Shampoo,Personal Care,Parle,Agarwal Mart,191.32,236.69,424,35,2023-06-24,2023-01-02,61
8804,Detergent,Stationery,Britannia,Agarwal Mart,116.67,149.81,11,18,2024-02-21,2023-01-15,94
11839,Soap,Grocery,Parle,Gupta Wholesalers,278.56,373.9,31,12,2023-05-04,2023-01-16,65
3827,Chips,Household,Tata,Verma Distributors,303.17,421.89,128,19,2024-02-21,2023-02-24,21
18128,Notebook,Household,Tata,Agarwal Mart,435.29,651.66,351,24,2024-02-21,2023-02-15,67
5996,Shampoo,Grocery,Parle,Agarwal Mart,343.01,431.5,426,49,2023-04-29,2023-02-09,94
504,Milk,Grocery,Parle,Sharma Traders,303.15,431.14,407,44,2023-09-18,2023-02-14,91
2960,Pen,Fmcg,Tata,Verma Distributors,262.98,343.47,402,10,2023-11-14,2023-01-24,44
7989,Wheat Flour,Electronics,Parle,Agarwal Mart,331.53,392.24,357,24,2024-02-21,2023-01-16,77
9641,Wheat Flour,Electronics,Amul,Gupta Wholesalers,90.09,116.46,142,23,2024-02-21,2023-02-17,85
8110,Soap,Electronics,Parle,Sharma Traders,23.18,27.89,442,26,2024-02-21,2023-01-22,88
5383,Detergent,Personal Care,Dabur,Verma Distributors,96.9,116.7,382,15,2023-05-13,2023-02-13,73
13952,Milk,Personal Care,Itc,Sharma Traders,78.17,99.82,303,14,2023-02-17,2023-01-09,84
13139,Pen,Household,Amul,Sharma Traders,220.26,286.51,73,28,2024-02-21,2023-02-18,24
17988,Pen,Beverages,Colgate,Sharma Traders,153.71,192.01,368,17,2023-04-30,2023-01-31,38
13436,Shampoo,Household,Britannia,Agarwal Mart,228.72,317.48,71,23,2024-02-21,2023-02-02,39
7726,Notebook,Beverages,Nestle,Sharma Traders,416.74,593.56,395,14,2023-02-12,2023-01-13,42
12034,Soap,Electronics,Dabur,Patel Suppliers,13.58,18.97,70,21,2024-02-21,2023-01-22,40
8130,Rice,Household,Nestle,Agarwal Mart,397.92,568.34,499,30,2024-02-21,2023-01-03,10
12788,Milk,Stationery,Britannia,Patel Suppliers,483.56,550.41,300,20,2024-02-21,2023-02-08,27
8293,Toothpaste,Beverages,Amul,Sharma Traders,312.38,434.3,191,11,2023-08-25,2023-02-27,66
18322,Notebook,Beverages,Dabur,Gupta Wholesalers,193.61,257.7,322,27,2023-04-28,2023-01-07,63
13061,Shampoo,Stationery,Amul,Patel Suppliers,182.92,229.81,17,10,2024-02-21,2023-01-02,51
3296,Chips,Beverages,Britannia,Agarwal Mart,287.17,394.17,124,37,2023-09-25,2023-01-17,68
8958,Wheat Flour,Electronics,Parle,Sharma Traders,393.05,442.19,103,36,2024-02-21,2023-01-06,70
116,Wheat Flour,Stationery,Tata,Verma Distributors,404.17,444.7,106,48,2024-02-21,2023-02-04,23
5648,Wheat Flour,Personal Care,Parle,Gupta Wholesalers,180.74,233.29,419,11,2023-04-10,2023-01-14,17
12625,Toothpaste,Beverages,Tata,Gupta Wholesalers,35.78,42.15,37,39,2023-07-02,2023-01-07,99
14748,Milk,Beverages,Haldiram,Patel Suppliers,97.47,131.07,35,36,2023-06-23,2023-01-20,6
7182,Shampoo,Grocery,Tata,Agarwal Mart,432.0,489.01,467,30,2023-06-26,2023-01-28,83
1711,Toothpaste,Household,Itc,Agarwal Mart,122.09,179.55,44,36,2024-02-21,2023-02-01,59
15958,Rice,Stationery,Colgate,Sharma Traders,71.14,83.39,185,28,2024-02-21,2023-01-18,42
5818,Rice,Stationery,Godrej,Agarwal Mart,17.66,21.18,153,19,2024-02-21,2023-02-25,62
15279,Soap,Beverages,Nestle,Agarwal Mart,376.58,561.82,152,19,2023-02-10,2023-02-21,62
2481,Rice,Fmcg,Godrej,Verma Distributors,312.5,452.41,137,13,2023-05-11,2023-01-15,30
10251,Chips,Beverages,Amul,Sharma Traders,57.76,85.58,380,14,2023-11-24,2023-02-21,52
4033,Detergent,Household,Tata,Agarwal Mart,382.58,422.47,102,11,2024-02-21,2023-02-06,34
13348,Rice,Fmcg,Britannia,Sharma Traders,359.52,410.69,482,29,2023-08-18,2023-01-23,14
16531,Detergent,Personal Care,Parle,Verma Distributors,338.86,403.59,117,32,2023-03-06,2023-01-11,22
9515,Detergent,Personal Care,Dabur,Sharma Traders,134.94,157.36,487,38,2023-06-22,2023-02-07,95
4611,Detergent,Electronics,Britannia,Verma Distributors,497.03,720.08,87,17,2024-02-21,2023-02-20,94
5118,Milk,Household,Haldiram,Agarwal Mart,74.56,86.29,78,39,2024-02-21,2023-01-09,34
16947,Toothpaste,Fmcg,Haldiram,Verma Distributors,304.45,425.04,321,26,2023-11-26,2023-02-16,67
6386,Detergent,Grocery,Nestle,Agarwal Mart,188.63,265.65,226,22,2023-04-23,2023-03-02,25
15140,Chips,Beverages,Britannia,Gupta Wholesalers,99.26,117.57,72,38,2023-04-07,2023-01-16,33
6272,Notebook,Grocery,Amul,Gupta Wholesalers,360.15,413.25,82,45,2023-07-11,2023-02-15,90
342,Shampoo,Fmcg,Tata,Agarwal Mart,332.47,410.19,133,37,2023-02-28,2023-02-23,38
829,Pen,Beverages,Tata,Agarwal Mart,123.32,180.34,400,34,2023-04-17,2023-02-19,90
12530,Rice,Fmcg,Parle,Patel Suppliers,40.47,46.96,334,45,2023-03-27,2023-01-19,56
11552,Chips,Personal Care,Dabur,Verma Distributors,415.14,524.28,25,38,2023-04-27,2023-01-07,26
9528,Milk,Personal Care,Dabur,Sharma Traders,16.67,24.13,326,44,2023-05-02,2023-02-04,15
11837,Soap,Household,Godrej,Patel Suppliers,262.69,303.86,255,24,2024-02-21,2023-01-18,89
314,Detergent,Personal Care,Tata,Sharma Traders,241.63,273.2,298,35,2023-03-28,2023-02-23,92
11698,Chips,Electronics,Britannia,Patel Suppliers,354.37,523.34,89,33,2024-02-21,2023-01-21,62
10052,Soap,Fmcg,Itc,Verma Distributors,74.05,92.86,415,31,2023-05-28,2023-01-09,26
12864,Detergent,Stationery,Itc,Gupta Wholesalers,324.18,394.97,498,17,2024-02-21,2023-02-28,78
16071,Chips,Household,Colgate,Agarwal Mart,125.24,168.96,337,49,2024-02-21,2023-01-18,78
17137,Chips,Stationery,Colgate,Sharma Traders,104.89,139.29,200,21,2024-02-21,2023-02-23,40
18262,Soap,Beverages,Parle,Gupta Wholesalers,162.05,239.48,472,17,2023-02-15,2023-02-09,57
4910,Wheat Flour,Beverages,Haldiram,Patel Suppliers,467.98,625.52,227,27,2023-05-09,2023-02-03,94
17797,Chips,Household,Parle,Verma Distributors,219.32,324.54,330,27,2024-02-21,2023-02-13,66
8874,Notebook,Grocery,Nestle,Sharma Traders,179.46,231.48,257,19,2023-02-07,2023-01-28,76
18286,Milk,Household,Nestle,Sharma Traders,97.71,136.26,122,10,2024-02-21,2023-02-04,82
410,Soap,Electronics,Haldiram,Verma Distributors,292.03,345.48,10,23,2024-02-21,2023-01-28,39
3796,Chips,Beverages,Tata,Patel Suppliers,34.01,48.1,336,45,2023-08-13,2023-01-12,67
2704,Soap,Personal Care,Britannia,Agarwal Mart,50.7,66.57,106,30,2023-02-26,2023-01-14,18
10343,Notebook,Stationery,Itc,Sharma Traders,262.09,340.08,72,26,2024-02-21,2023-02-10,35
4982,Shampoo,Stationery,Parle,Verma Distributors,436.37,487.01,163,17,2024-02-21,2023-01-17,20
8583,Wheat Flour,Personal Care,Itc,Patel Suppliers,58.23,74.02,331,35,2023-03-20,2023-01-31,81
7668,Toothpaste,Grocery,Godrej,Gupta Wholesalers,315.11,443.88,126,11,2023-04-08,2023-02-18,93
17518,Detergent,Electronics,Colgate,Agarwal Mart,285.58,317.39,339,43,2024-02-21,2023-02-20,41
17184,Rice,Beverages,Colgate,Agarwal Mart,278.96,412.91,330,19,2023-12-27,2023-01-27,51
9726,Chips,Electronics,Colgate,Sharma Traders,97.43,128.67,254,33,2024-02-21,2023-01-27,28
18154,Detergent,Grocery,Godrej,Verma Distributors,354.89,464.63,73,48,2023-07-26,2023-01-19,51
7500,Pen,Stationery,Godrej,Verma Distributors,105.32,136.38,233,42,2024-02-21,2023-01-06,35
17037,Notebook,Fmcg,Parle,Patel Suppliers,75.61,98.46,108,18,2023-05-12,2023-01-12,34
7721,Wheat Flour,Stationery,Parle,Patel Suppliers,272.64,355.19,278,50,2024-02-21,2023-01-19,41
1906,Toothpaste,Stationery,Amul,Gupta Wholesalers,108.34,130.06,238,43,2024-02-21,2023-01-17,92
6718,Shampoo,Stationery,Tata,Verma Distributors,215.43,251.84,163,15,2024-02-21,2023-02-02,36
2175,Chips,Electronics,Itc,Gupta Wholesalers,259.79,356.88,262,12,2024-02-21,2023-02-23,39
6770,Chips,Household,Nestle,Verma Distributors,361.41,487.86,136,15,2024-02-21,2023-02-21,34
7162,Rice,Stationery,Haldiram,Verma Distributors,484.35,723.23,480,42,2024-02-21,2023-02-05,77
6505,Soap,Household,Itc,Verma Distributors,430.67,593.59,174,39,2024-02-21,2023-02-02,57
18766,Notebook,Electronics,Dabur,Patel Suppliers,323.97,406.48,335,16,2024-02-21,2023-01-24,23
4421,Notebook,Stationery,Britannia,Agarwal Mart,228.46,277.2,465,50,2024-02-21,2023-02-01,66
